items,item_order_cnt,often_purchased,rare_purchased,support,1_freq_confidence,2_freq_confidence,3_freq_confidence
SPEED Panda,1591,"['Gyda!', 'Ridge', 'Rachel']","['Solo dress', 'Gloss', 'Cecilia Kimono (W)']",0.00029597158672767417,0.051539912005028284,0.0458830923947203,0.035826524198617225
Roxy,1590,"['Toulon jumper', 'Jade HW Skinny Denim TRS', 'Douglas']","['Jasmine tee', 'Samantha Push Melbourne', 'Bella waistbelt']",0.0002957855580747969,0.03773584905660377,0.03647798742138365,0.029559748427672956
Girlfriend R.W.,1588,"['Luna skinny RW', 'Vintage Slim HW ankle consc.', 'Mom Fit Ultra HW']","['Carla longleg', 'Vovve shorts', 'Neve Off Shoulder']",0.00029541350076904246,0.0327455919395466,0.027707808564231738,0.02518891687657431
SORRENTO trs,1588,"['IZZY TEE', 'Bradley', 'SORRENTO trousers']","['Izzy tee', 'Fonda body', 'Beetle beanie new']",0.00029541350076904246,0.02959697732997481,0.02644836272040302,0.023299748110831235
Wendy Bodycon Dress,1587,"['Tess CN Unique', 'Marc dress', 'Luna skinny RW']","['Bongo LS', 'Thelma tie top', 'Cinderella']",0.00029522747211616524,0.03969754253308128,0.02520478890989288,0.02142407057340895
PRINTED TEE OWN PRINT,1586,"['Jennifer tee', 'Frille', 'Nora T-shirt']","['+ Miami Wire bra', 'Riri sandalina', 'Yellow']",0.00029504144346328797,0.06935687263556116,0.043505674653215635,0.0403530895334174
Irma sweater,1585,"['Jade HW Skinny Denim TRS', 'Jennifer tee', 'Luna skinny RW']","['Holly Push Melbourne', 'Samantha Strapless Balconette', 'Sigge Sneaker Sock 5-p']",0.00029485541481041075,0.03785488958990536,0.032807570977917984,0.025236593059936908
IZZY loose tee (1),1585,"['SUPREME TIGHTS', 'KARIN sports bra', 'IZZY TEE']","['Manchester dress', 'Siri Cardigan', 'Joan boot']",0.00029485541481041075,0.06876971608832808,0.05930599369085174,0.05425867507886435
Ellen Wireless (Abeline) 2pk,1584,"['Khloe rio', 'Liza 2p padded wireless rio mc', 'Ellen 2pk ct rio wireless']","['Emily', 'Love Espadrille', 'Woody']",0.00029466938615753353,0.07386363636363637,0.05618686868686869,0.041035353535353536
Flirty Minea necklace,1584,"['Flirty Linnea necklace', 'Tilda tank', 'Velvet scrunchie']","['Liliana', 'Sara LL PJ (J)', 'Slim 5pkt Lowprice']",0.00029466938615753353,0.023989898989898988,0.02335858585858586,0.02335858585858586
AMY PRINTED TSHIRT,1583,"['Cat Tee.', 'Jen tee', 'Nora T-shirt']","['Beata aliceband', 'Mandy', 'Chaka linnen']",0.0002944833575046563,0.10612760581174985,0.07075173720783323,0.04864181933038535
Adhesive Lacing Bra,1583,"['Hazelnut Push Melbourne', '7p Basic Shaftless', 'McLaren body']","['Calista (1)', 'MAYA SKIRT', '2- PACK']",0.0002944833575046563,0.015792798483891344,0.013265950726468731,0.013265950726468731
Cara top,1583,"['Tilly', 'Chaka linnen', 'Tilly (1)']","['Izzy tee', 'Zoe L/S', 'Adhesive Bra']",0.0002944833575046563,0.06506632975363234,0.047378395451674035,0.047378395451674035
OP Brazilian 4pk,1581,"['OP Push Melbourne^', 'Timeless Midrise Brief', 'OP T-shirt Milano']","['Julie Seam At Back 1p tights', 'NORA RW shorts innerbriefs', 'Straight HW ankle Femme']",0.0002941113001989018,0.033523086654016446,0.03225806451612903,0.02719797596457938
McLaren body,1579,"['Mira body', 'Pia Party', 'Luna skinny RW']","['Vivaldi', 'Lorentzo flannel shirt', 'Claudine t-shirt']",0.0002937392428931474,0.017099430018999367,0.015199493350221659,0.014566181127295756
Thora top,1577,"['Minja top', 'Mona', 'Twenty HW tapered']","['ROY SLIM RN T-SHIRT', 'Clarence Push Wireless Farg', 'Siri Cardigan']",0.0002933671855873929,0.022828154724159798,0.020291693088142042,0.018389346861128725
Bandit Babe Swimsuit,1576,"['C Jackpot Swimsuit', 'Timeless Midrise Brief', 'Timeless Rem Pads Swimsuit']","['Mona', '90s l/s top', 'Mara sandal (1)']",0.00029318115693451567,0.02728426395939086,0.02728426395939086,0.025380710659898477
Pom shirt dress,1575,"['Salvador dress', 'Evelyn midi dress', 'Zidane jumpsuit']","['Chaka linen', 'Venice Shorts', 'Iris Linen Jogger R.W']",0.00029299512828163845,0.059682539682539684,0.057777777777777775,0.04698412698412698
Lia Slacks,1575,"['Milk RW slack', 'Jade HW Skinny Denim TRS', 'Luna skinny RW']","['Liza 2p padded wireless rio mc', 'Walk Away Top', 'April']",0.00029299512828163845,0.0926984126984127,0.08444444444444445,0.08317460317460318
Daffodil top,1574,"['Charlie Top', 'Tilly (1)', 'Moa tank']","['SF PI Marla dress', 'Frenchy push balboa', 'Tanya mock neck L/S']",0.00029280909962876124,0.028589580686149935,0.022871664548919948,0.022871664548919948
Harmony Loose T-Shirt,1573,"['HAVANA HW tights', 'STRONG HW seamless tights', 'Pinky loose tank (C)']","['Fletcher', 'Tequila denim', 'GRETA mockneck tank']",0.00029262307097588396,0.13159567705022251,0.09599491417673237,0.07183725365543547
Yellow,1573,"['Juno', 'Melrose', 'Pomelo']","['Biarritz', 'Tawny sweater dress', 'Marielle sandalette']",0.00029262307097588396,0.013986013986013986,0.012714558169103624,0.012078830260648443
Coachella Push Melbourne,1572,"['Orlando C&S Push', 'Hazelnut Push Melbourne', 'Timeless Midrise Brief']","['Norway hood jacket', 'Charlie Top', 'Firepower seamless bralette']",0.00029243704232300674,0.08778625954198473,0.054707379134860054,0.03880407124681934
Doors,1572,"['ballet blouse', 'Django', 'Rocky!']","['Morris', 'Samantha slip skirt PI', 'Logan']",0.00029243704232300674,0.04580152671755725,0.04262086513994911,0.03816793893129771
Lady blouse,1571,"['Luna skinny RW', 'ballet blouse', 'Chestnut strap top']","['Emma Roll Neck TVP', 'HONEY seamless bra (1)', 'SUPREME conscious']",0.0002922510136701295,0.056651814131126674,0.047103755569700825,0.03373647358370465
Hawlin Head Band,1569,"['Tigra knitted headband', 'Jade HW Skinny Denim TRS', 'Luna skinny RW']","['Baraboom throw-on', 'Starlight', 'Ivory Ch. braz. Low Acacia 3pk']",0.0002918789563643751,0.029318036966220522,0.028680688336520075,0.022944550669216062
Mini Trainer 5p Socks,1569,"['3p Sneaker Socks', '7p Basic Shaftless', 'Sportsneaker 3p socks']","['Mastiff Essential blazer', 'Dexter long linenshirt', 'Bernie (1)']",0.0002918789563643751,0.07138304652644997,0.0579987253027406,0.033779477374123644
Ocasio flip flop,1568,"['Timeless Midrise Brief', 'Brooke Shorts R.W', 'Simple as That Triangle Top']","['10p Large terry', 'Roy Shorts', 'Kahl denim skirt']",0.0002916929277114978,0.03571428571428571,0.032525510204081634,0.03188775510204082
Soller RW wide cropped,1567,"['Ciara wide cropped HW', 'Waleo HW wide full', 'Tilly (1)']","['PC Freedom', 'Luna Push Lace Melbourne CS', 'Charlotte Soft  Body']",0.0002915068990586206,0.0816847479259732,0.03446075303126994,0.03254626675175495
Holly ballerina(1),1566,"['Luna skinny RW', 'Kanta slacks RW', 'LOLA SANDAL']","['Support 70 den 1p Tights', 'Yellow', 'Dalle (1)']",0.0002913208704057434,0.032567049808429116,0.0210727969348659,0.0140485312899106
Adina Jsy Pull- on TRS,1565,"['Bow paperwaist', 'Gemma Woven TRS', 'EMELIE LACE BLOUSE']","['Haze LS', 'Plain Jane Padded Swimsuit', 'Wilder West Swimsuit Speed']",0.00029113484175286616,0.024920127795527155,0.01597444089456869,0.01597444089456869
Lash 3p V-shape thong micro LR,1565,"['Hazelnut Push Melbourne', 'Greta Thong Mynta Low 3p', 'Hazelnut Brazilian Azalea Low']","['Morris', 'Tropicana Top', 'Sunset HW utility']",0.00029113484175286616,0.040255591054313096,0.03961661341853035,0.038977635782747606
Ninia espadrille,1565,"['CS Paula dress', 'Riviera s/s', 'Timeless Midrise Brief']","['Emma Roll Neck TVP', 'Berry', 'Benny']",0.00029113484175286616,0.031309904153354634,0.02428115015974441,0.023003194888178913
rhea,1565,"['Pluto RW slacks (1)', 'Amelie pump', 'Jade HW Skinny Denim TRS']","['Titan Playsuit.', 'Claudine (1)', 'Lova Linen v neck']",0.00029113484175286616,0.02619808306709265,0.025559105431309903,0.020447284345047924
Class Ritva earring,1565,"['Gyda!', 'Cool Bella necklace', '7p Basic Shaftless']","['Liza Push Melbourne 2pk', 'Stardust', 'Skinny 5pkt Midprice']",0.00029113484175286616,0.017891373801916934,0.01597444089456869,0.01597444089456869
Jackie cable vest,1563,"['Ohlsson', 'Grace', 'Sadie Shirt']","['Isabella shirt', 'Melrose 1', 'Charlotte Unpadded Wire']",0.00029076278444711167,0.05502239283429303,0.027511196417146513,0.027511196417146513
Nella body,1563,"['Jade HW Skinny Denim TRS', 'Luna skinny RW', 'Juanos']","['Alice Lace Bandeau 2p', 'Belinda', 'Abia Dress']",0.00029076278444711167,0.027511196417146513,0.023672424824056303,0.023032629558541268
Pistaschio playsuit,1563,"['Lazer Razer Brief', 'Luna skinny RW', 'Timeless Sports Top']","['Christina mid', 'The Firm (1)', 'Ava tee']",0.00029076278444711167,0.026871401151631478,0.026871401151631478,0.026231605886116442
Glasgow midi dress,1561,"['Pomelo', 'Salvador dress', 'Marcie(1)']","['5p Plastic Terry', 'Isabella shirt', 'Jane HW tapered']",0.00029039072714135723,0.03971812940422806,0.01985906470211403,0.01985906470211403
Panorama mid support bra,1561,"['HAVANA HW tights', 'KARIN MID SUPPORT BRA', 'AUDREY tanktop knot detail']","['Day tote', 'Astrid shirt', 'Space 5 pkt RW tregging']",0.00029039072714135723,0.1364509929532351,0.07110826393337603,0.06598334401024984
HONEY long bralette,1560,"['APOLLO HW seamless tights', 'SUPREME RW tights', 'Adelia cropped top']","['ROSIE HW Biker', 'Ruffle Tanga', 'Margarita Push w. Back Detail']",0.00029020469848848,0.16538461538461538,0.11858974358974358,0.0782051282051282
Vesper,1560,"['Pearl Jam', 'Kanta slacks RW', 'Rose']","['Milk RW slack', 'OP T-shirt Milano', 'Hedwig essential']",0.00029020469848848,0.04358974358974359,0.035256410256410256,0.03461538461538462
Orlando Push Melbourn,1560,"['Orlando Melbourne Push', 'OP Push Melbourne^', 'Charlotte Brazilian Aza.Low 2p']","['Madison skinny HW', 'Ivy shorts', 'Ginseng top']",0.00029020469848848,0.06474358974358975,0.04038461538461539,0.03333333333333333
Love Shack top,1560,"['Simple as That Triangle Top', 'Timeless Midrise Brief', 'Simple as that Cheeky Tanga']","['Bernie (1)', 'Emery(1)', 'Ren LS Lace Body']",0.00029020469848848,0.09230769230769231,0.08974358974358974,0.06474358974358975
Offy sweater,1560,"['Skinny Ankle R.W Brooklyn', 'Luna skinny RW', 'Son V-neck']","['Basic Ronaldo necklace', 'Baby Lock Me Up SP', 'Plain Jane Padded Swimsuit']",0.00029020469848848,0.019230769230769232,0.017948717948717947,0.015384615384615385
Archie,1559,"['Cat Tee.', 'Pingu spring', 'Jade HW Skinny Denim TRS']","['Karin padded sport bra', 'Mariah fancy dobby speed woven', 'EMELIE DOUBLE EYELET BELT']",0.00029001866983560274,0.059012187299550996,0.04746632456703015,0.04490057729313662
Anglaise padded softbra OPT3,1559,"['Venice wireless fargo', 'Charlotte Padded Soft Bra H&E', 'Mimosa padded softbra P2']","['Hilton', 'Tequila shorts denim/fancy', 'Monaco']",0.00029001866983560274,0.055163566388710714,0.05259781911481719,0.04746632456703015
Rose tight tank top,1558,"['HAVANA HW tights', 'AUDREY tanktop knot detail', 'SPEEDY CONSCIOUS TEE']","['Nicole', 'Charlotte Push Melbourne', 'V-neck strap top 2-pack(1)']",0.0002898326411827255,0.11553273427471117,0.10654685494223363,0.10269576379974327
Billie.,1558,"['Tilly (1)', 'Nora T-shirt', 'Moa tank']","['IZZY cinched loose tee', '2p Samantha Brazilian (Acacia)', 'Suzuki shopper']",0.0002898326411827255,0.10526315789473684,0.08729139922978177,0.07445442875481387
GWEN HW mesh tights,1557,"['SUPREME RW tights', 'Candy Mesh Tights', 'Apollo seamless HW tights']","['VIOLET COLD SHOULDER', 'Shake It In Tie Brief', 'PIGALLE tights']",0.0002896466125298483,0.14065510597302505,0.0905587668593449,0.07707129094412331
Heaven high support shape bra,1557,"['SUPREME RW tights', 'HAVANA HW tights', 'Trailmix Seamless bralette']","['Stevie strapless superpush', 'Skirt Mini Bea', 'Hilly Biker 2pk LT']",0.0002896466125298483,0.09441233140655106,0.08028259473346179,0.06229929351316635
Park,1557,"['Spring', 'Pluto RW slacks (1)', 'Jade HW Skinny Denim TRS']","['40 den 2p Tights Conscious', 'Ring Ring Triangle Top', 'Uno Hood (1)']",0.0002896466125298483,0.025048169556840076,0.023763648041104687,0.02119460500963391
Lily,1557,"['Tilly (1)', 'Billie', 'Talia (1)']","['Marc dress', 'Fissa Bralette Valencia', 'James basic hip belt (1)']",0.0002896466125298483,0.08863198458574181,0.048811817597944764,0.04816955684007707
Everlacing Love Brief,1557,"['Shake it in Balconette', 'Everlacing Push triangle', 'Lazer Razer Brief']","['Chubba Chubb one shoulder Top', 'Fissa Bralette Valencia', 'Jennifer Top']",0.0002896466125298483,0.10276172125883108,0.08220937700706486,0.08156711624919717
Kia paperbag,1556,"['Bow HW paperwaist', 'Jade Denim TRS', 'Gyda!']","['Moa 2 pack tank', 'Babette long', 'Timeless Low V Shape Brief']",0.0002894605838769711,0.06426735218508997,0.05462724935732648,0.05012853470437018
Amalfi,1555,"['La Brea', 'Bermuda', 'Alpaca tunic']","['Noah cowl neck dress', 'Tudor', 'Laura short sleeve polo']",0.0002892745552240938,0.016720257234726688,0.015434083601286173,0.013504823151125401
RYAN REG VN T-SHIRT,1555,"['RONNY REG RN T-SHIRT', 'RONNY R-NECK', 'PETAR SWEATSHIRT']","['Mary Scarf', 'Flirt mini', 'Long leggings 2-pack']",0.0002892745552240938,0.10868167202572347,0.08295819935691319,0.031511254019292605
Call Me Triangle Top,1555,"['Timeless Low V Shape Brief', 'Simple as that Cheeky Tanga', 'Ring Ring Triangle Top']","['Hilly Brief 2pk HW LS', 'Heavy Chain 1p Tights', 'Hepburn top']",0.0002892745552240938,0.1022508038585209,0.07652733118971061,0.06495176848874598
Ohlsson,1554,"['Nika vest', 'Sadie Shirt', 'Pluto RW slacks (1)']","['Pineapple jumpsuit', 'Vintage Straight ankle trash', 'Super Skinny HW ankle Star']",0.0002890885265712166,0.04633204633204633,0.018018018018018018,0.015444015444015444
Borat Sweatpants,1552,"['Basic sweatpants', 'Cat Tee.', 'Luna skinny RW']","['Rexona mini skirt', 'Fissa Thong Maple Low 2p', 'Vivian wrap Dress']",0.00028871646926546216,0.041237113402061855,0.028994845360824743,0.027061855670103094
Lilly tank,1550,"['Kelso HW fancy', 'Freja tank top', 'Moa tank']","['Lindsay N-slip (W)', 'COLETTE PUSH UP BRA', 'Maximo']",0.00028834441195970767,0.06387096774193549,0.05870967741935484,0.05419354838709677
10p Mixed Terry,1550,"['4p Claw', '7p Basic Shaftless', '10p Jersey Terry']","['Morris', 'BIRD TEE', 'Basic Endless hoop']",0.00028834441195970767,0.03870967741935484,0.03612903225806452,0.025161290322580646
EDC ROMAN BLOUSE,1550,"['Jade Denim TRS', 'Luna skinny RW', 'Latte slacks (1)']","['June Jeggings', 'Straight Edge 5p Socks', 'Box 3p Tights 40 den']",0.00028834441195970767,0.03096774193548387,0.02838709677419355,0.026451612903225806
Margarita Push w. Back Detail,1548,"['Margarita Mynta Thong', 'Clarence back detail Valencia', 'Fissa Push Melbourne']","['Daiquiri Pull- On TRS', 'Bambi', 'LS Olivia Cheeky Tanga']",0.00028797235465395323,0.07622739018087855,0.06266149870801034,0.04392764857881137
Wilder West Swimsuit Speed,1548,"['Timeless Padded Swimsuit', 'New Girl Push Top', 'The Low Line Highwaist']","['Beach Please Push Bra', 'Bobby skirt', 'PIGALLE HW tights']",0.00028797235465395323,0.07493540051679587,0.06912144702842377,0.06330749354005168
Bagira Thong Mynta 2p,1547,"['Hazelnut Push Melbourne', 'Charlotte Brazilian Aza.Low 2p', 'Hazelnut Brazilian Azalea Low']","['Minja 2.0', 'Minami', 'Lily Hipster (Poppy) 3pk']",0.000287786326001076,0.059469941822882996,0.04330963154492566,0.04137039431157078
Eliza RW linen slack,1546,"['Iris Linen Jogger R.W TVP', 'Pluto slacks RW', 'Tiblisi paperwaist tapered']","['Jackie', 'Flirty Linnea necklace', 'Daiquiri Pull- On TRS']",0.00028760029734819874,0.04851228978007762,0.04463130659767141,0.042690815006468305
Spirulina,1546,"['Sandy', 'Prima(1)', 'Kelso HW fancy']","['LANA seamless HW tigths', 'Freud', 'Tanya mockneck LS']",0.00028760029734819874,0.0705045278137128,0.062095730918499355,0.04657179818887452
Cayenne,1545,"['Marais', 'Mariette Blazer', 'Phillipos']","['CS Paula dress', 'Lola trouser', 'Stella RW skinny cropped CN']",0.0002874142686953215,0.05048543689320388,0.036245954692556634,0.032362459546925564
Box 4p Kneehighs,1545,"['20 den 2p Tights', 'Support 40 den 1p Tights', 'Scallop 5p Socks']","['Hilly Cheeky Brief 2pk HW LS', 'Suzuki shopper', 'Liza Padded (Idro) 2pk']",0.0002874142686953215,0.07249190938511327,0.042071197411003236,0.037540453074433655
Dalston blazer,1545,"['Tilly (1)', 'claudine', 'Mariette Blazer']","['Dina body', 'Amelie pump', 'Henrik ballerina']",0.0002874142686953215,0.02394822006472492,0.020711974110032363,0.020711974110032363
Alice Lace Bandeau 2p,1544,"['Tilda tank', 'Cissi tube top', 'Timeless Midrise Brief']","['Alexis como Balconette', 'SORRENTO RW trs', 'SPEEDY CONSCIOUS TEE']",0.0002872282400424443,0.025259067357512953,0.01878238341968912,0.014896373056994818
Juno,1544,"['Evelyn midi dress', 'Karma dress', 'Teddy dress']","['Lash unpadded wirebra', 'Charlotte Body Push Melbourne', 'La la land Brief']",0.0002872282400424443,0.02655440414507772,0.025259067357512953,0.02461139896373057
Peanut,1544,"['Emery(1)', 'Kelso HW fancy', 'Goji dress w']","['Tequila denim', 'OP  hipster reg mid 2p', 'Claudine rib']",0.0002872282400424443,0.03562176165803109,0.031088082901554404,0.029145077720207253
Jacket Oversize,1544,"['Therese tee', 'Jade HW Skinny Denim TRS', 'Tilly (1)']","['X-tina swimsuit', 'MEGAN DRESS', 'Liza coral padded wire']",0.0002872282400424443,0.04727979274611399,0.03821243523316062,0.03367875647668394
Jonte Skinny Jogger 24.99:-,1544,"['Luna skinny RW', 'RICHIE HOOD', 'Petar Sweater']","['Emma Roll Neck TVP', 'Support 20 den 1p tights', 'Elle(1)']",0.0002872282400424443,0.03562176165803109,0.03432642487046632,0.021373056994818652
10p Terry w.o. Clip,1543,"['7p Basic Shaftless', '4p Claw', '5p Plastic Terry']","['Pingu spring', 'Make Over Brief', 'Bernie']",0.0002870422113895671,0.04018146467919637,0.031108230719377836,0.02916396629941672
Orlando Wireless Abeline,1542,"['Clarence Push Wireless Farg', 'Cactus wirless balboa', 'Ophelia Padded Soft Bra']","['Velvet scrunchie', 'Gloss', 'Rachel or Merry HW Denim TRS']",0.0002868561827366898,0.0959792477302205,0.0940337224383917,0.07003891050583658
Leeds Jumper,1541,"['Jade Denim TRS', 'Osman', 'Techno']","['Himla top', 'Buckle Up Cheeky Brief', 'Julie Seam At Back 1p tights']",0.0002866701540838126,0.0499675535366645,0.03309539260220636,0.0317975340687865
Smith HW wide full,1541,"['Monet RW wide full', 'Waleo HW wide full', 'East HW tapered']","['Orlando Push Melbourn', 'Lily dress W', 'Felix occasion dress']",0.0002866701540838126,0.05710577547047372,0.04866969500324465,0.04672290720311486
Stina bike shorts HW,1538,"['Racing shorts', 'Kelso HW fancy', 'Cissi tube top']","['Kelso', 'SKINNY PRICE', 'Boyfriend Short']",0.00028611206812518094,0.056566970091027305,0.033810143042912875,0.031209362808842653
Charlotte strappy thong,1535,"['Cornelia Thong LP', 'Charlotte Brazilian Aza.Low 2p', 'Lumiere Brazilian.']","['Wowcha Top', 'GALATEA HW  cropped', 'Villi Body']",0.00028555398216654923,0.11921824104234528,0.06970684039087947,0.06254071661237785
LEA jumpsuit,1534,"['Tilly (1)', 'Luna skinny RW', 'Flora(1)']","['Charlotte Unpadded Wire', 'ED Long leggings', 'ANNA SLUB']",0.000285367953513672,0.037157757496740544,0.03585397653194263,0.035202086049543675
HM+ Maja  SS tee,1534,"['HM+ Track dress', 'DIV Nicky tank top', 'ED Marcie dress']","['Midnight', 'Babette long', 'Basic Gigi necklace']",0.000285367953513672,0.052803129074315516,0.029335071707953065,0.028683181225554105
Tony Tank,1533,"['Tilda tank', 'Goldie tank top', 'Cissi tube top']","['Bailey', 'Ciao blouse', 'Macarena']",0.00028518192486079474,0.06718851924331376,0.06588388780169602,0.03131115459882583
Ariel blazer,1533,"['Jennifer (1)', 'Ariella blazer', 'Chestnut strap top']","['Eleven top', 'New Vega sneaker', 'The Low Line Highwaist']",0.00028518192486079474,0.04044357469015003,0.028049575994781473,0.0228310502283105
Velour leggings,1531,"['Moa tank', 'Heavy jsy long leg', 'Enter treggings']","['Summer pants (Saigon)', 'Jacket Core', 'Sigge Sneaker Sock 5-p']",0.0002848098675550403,0.035924232527759635,0.031352057478772045,0.030045721750489876
Timeless cheeky brief,1531,"['Simple as That Triangle Top', 'Pretty Please Cheeky Tanga', 'Simple as that Cheeky Tanga']","['Supersoft Skinny H.W', 'Kelly 2pk Melbourne push ct', 'Valerie Wide Leg trousers']",0.0002848098675550403,0.12932723709993468,0.12083605486610059,0.11952971913781842
Bennett lace top,1530,"['Nora T-shirt', 'Chaka linnen', 'Luna skinny RW']","['Lorenzo Blouse', 'Skirt Torn', 'Fissa Bralette Valencia']",0.0002846238389021631,0.06928104575163399,0.06862745098039216,0.06535947712418301
Lotta tank,1528,"['Vanessa 2-pack', 'ESSENTIAL TANKTOP LACE TVP', 'Pamela Shorts HW']","['Baraboom throw-on', 'Rose', 'Apple']",0.0002842517815964086,0.05693717277486911,0.04712041884816754,0.04057591623036649
Quinoa tank top,1528,"['Mist Conscious Rib Tank', 'HAVANA HW tights', 'Dexter Zebra jaquard']","['HANNA SMALL BAG', 'Calista (1)', 'Tess CN Unique']",0.0002842517815964086,0.10798429319371727,0.07460732984293193,0.055628272251308904
Ultimate parka,1527,"['Jade HW Skinny Denim TRS', 'Baraboom (1)', 'Luna skinny RW']","['Furby Roll Neck', 'Freud', '10pk basic R socks']",0.0002840657529435314,0.021611001964636542,0.01899148657498363,0.01768172888015717
VIOLET COLD SHOULDER,1526,"['Tilda tank', 'ULLA COLD SHOULDER', 'Simple as That Triangle Top']","['GWEN HW mesh tights', 'Shorts HW Pixie', 'Fonda body']",0.00028387972429065416,0.04062909567496723,0.023591087811271297,0.02162516382699869
Box 3p Tights 40 den,1526,"['Box 4p Tights', 'Jade HW Skinny Denim TRS', '40 den 2p Tights']","['Astrid shirt', 'rhea', 'NT Alva 2-pack(1)']",0.00028387972429065416,0.08125819134993446,0.043905635648754916,0.04193971166448231
GALATEA HW  cropped,1525,"['IZZY TEE', 'SUPREME RW tights', 'SPEEDY CONSCIOUS TEE']","['Darby blouse', 'Baby Lock Me Up Push Triangle', 'CHARLIE SKIRT']",0.00028369369563777694,0.05311475409836065,0.04721311475409836,0.043934426229508196
FF Kate dress PI,1524,"['Luna skinny RW', 'Chicago dress', 'Enter']","['Sonja top', 'September SP Body', 'Super Skinny H.W Star']",0.00028350766698489967,0.028871391076115485,0.022965879265091863,0.02230971128608924
Skirt with Belt,1524,"['s', 'Jade Denim TRS', 'Luna skinny RW']","['Solange 5 pkt', 'Charlotte SP Straps Andes', 'Ginger Ch hipster ctn 3p']",0.00028350766698489967,0.046587926509186355,0.03805774278215223,0.03608923884514436
Samantha padded soft bralette,1524,"['Alexis padded softbra', 'Firepower seamless bralette', 'Timeless Midrise Brief']","['Uno Hood (1)', 'Django', 'Price TEE TVP']",0.00028350766698489967,0.03674540682414698,0.03412073490813648,0.024278215223097113
Supersoft Skinny H.W,1523,"['Julia RW Skinny Denim TRS', 'Shaping Skinny H.W', 'Push Up Jegging L.W']","['20p terrys', 'DAY seamless ls', 'Doors']",0.00028332163833202245,0.16021011162179907,0.14313854235062376,0.10045961917268549
J Sienna,1521,"['Kelso HW fancy', 'Freja tank top', 'Gili wrap dress']","['Brody', 'Dag shoulder tote', 'Jacket Core']",0.000282949581026268,0.05391190006574622,0.05391190006574622,0.03550295857988166
Coco utility,1520,"['Coco', 'Rocky!', 'ANGELICA S.0']","['Ellen 3p tanga thong LR', 'Linda', 'Dita dress']",0.00028276355237339074,0.04144736842105263,0.034210526315789476,0.029605263157894735
CASSIM ROLLNECK,1518,"['Henry polo. (1)', 'Skinny 5pkt Lowprice', 'PETAR SWEATSHIRT']","['Ficus dress', 'Yuki shopper', 'JESSY SKIRT S.0']",0.0002823914950676363,0.03162055335968379,0.030303030303030304,0.029644268774703556
Hilly Cheeky Brief 2pk HW LS,1517,"['Hilly Biker 2pk HW LS', 'Hilly Brief 2pk HW LS', 'Fred shorties 5-p']","['Box 4p Kneehighs', 'Zoe L/S', 'Henric Superpush']",0.0002822054664147591,0.03164139749505603,0.02702702702702703,0.024390243902439025
+ Miami Wire bra,1517,"['+ Coco Highwaist', 'Buckle Roo Cheeky V-Brief', 'Shake it in Balconette']","['Heart', 'Mona polo', 'LEA jumpsuit']",0.0002822054664147591,0.12722478576137114,0.10678971654581411,0.08701384311140409
Billie high 2p.,1516,"['Cat Tee.', 'Bob v-neck 2-pack', 'Claudine t-shirt']","['Lee longsleeve', 'GWEN HW mesh tights', 'Spring']",0.0002820194377618818,0.11345646437994723,0.09300791556728233,0.06266490765171503
GRETA mockneck tank,1516,"['Olga Tank TVP', 'Brit Baby Tee', 'Saga body']","['Fiona Ch Hipster(Poppy)4pk', 'Hubba Bubba push triangle', 'Basic sweatpants 1']",0.0002820194377618818,0.06926121372031663,0.06068601583113457,0.055408970976253295
Palace strap dress,1514,"['Mel maxi dress  W', 'Kelso HW fancy', 'Tiblisi paperwaist tapered']","['Surfs Up Push Triangle', 'Pretty Please Cheeky Tanga', 'Thelma tie top']",0.00028164738045612737,0.04689564068692206,0.046235138705416116,0.03963011889035667
Samantha slip skirt,1513,"['CSP Jules top', 'Mini Flare R.W Utility', 'Ava tee']","['Pitcher RW', 'VERONICA SEAMLESS BRA', 'Nikki Blazer']",0.00028146135180325015,0.031725049570389956,0.024454725710508923,0.01982815598149372
Fissa Bralette Valencia,1513,"['Clarence Push Wireless Farg', 'Cornelia Thong LP', 'Clarence back detail Valencia']","['Kim pinafore dress', 'Skinny H.W', 'Tanya mock neck L/S']",0.00028146135180325015,0.10442828816920026,0.10178453403833443,0.08658294778585592
Palm dress,1513,"['Pheobe dress', 'Luna skinny RW', 'Jade HW Skinny Denim TRS']","['Alex alex', 'FF Sunflower knit', 'Tequila shorts denim/fancy']",0.00028146135180325015,0.05287508261731659,0.048909451421017845,0.036351619299405155
Quick Fix,1512,"['Leona', 'Chestnut strap top', 'Gwen Jersey Top']","['Elton maxi dress', 'Azalea V5', 'Super Skinny HW Ankle Vanessa']",0.00028127532315037294,0.06547619047619048,0.046957671957671955,0.04298941798941799
Texas Linen.,1512,"['Gigi HW', 'Hercules shirt', 'Grace']","['Jacket Slim', 'Call Me Triangle Top', 'Tony Tank']",0.00028127532315037294,0.027777777777777776,0.023148148148148147,0.023148148148148147
Viper jumpsuit (1),1511,"['Jennifer tee', 'Bow HW paperwaist', 'Belle jumpsuit']","['Ring Ring Triangle Top', 'LEA jumpsuit', 'Timeles Cheeky Brief']",0.00028108929449749566,0.021178027796161483,0.015221707478491065,0.01455989410986102
